key,2,3
344,,能讓我共同騎乘嗎？
400,@,【回答】
401,,我不知道。
402,,不，謝了。
403,,好的，拜託了。
404,,拜託您了。
405,,明白。
406,,抱歉，我現在很忙。
407,,我現在想獨自一人活動。
408,,我不知道該怎麼回答這個問題。
409,,原來如此。
410,,謝謝你的提案，不過還是算了。
411,,聽起來有意思。
412,,嗯……
413,,啊？！
414,,真的？
415,,唔。
416,,一會還有別的事。
417,,再來一局。
418,,結束對局吧。
419,,我想暫停一會兒。
420,,有可能。
500,@,【理由】
501,,正在詠唱。
502,,該工作了。
503,,我約了人。
504,,我困了。
505,,我累了。
506,,有事要辦，先走一步！
507,,身體有點不舒服。
508,,我不是很有興趣。
509,,我有興趣。
510,,我現在正在任務裡。
511,,正在戰鬥中！
512,,我想掙錢。
513,,我不記得了。
514,,我不知道。
515,,剛用掉了……
516,,我想掙經驗值。
517,,我錯了。
518,,已經有人邀請我了。
519,,我已經有一個了。
520,,招募已經結束了。
521,,我正在做準備。
522,,現在無法脫身。
523,,我在和人聊天。
524,,我沒有在用鍵盤。
525,,我正在查資料。
600,@,【交易】
601,,能賣給我嗎？
602,,能幫我個忙嗎？
603,,能便宜些嗎？
604,,要購買嗎？
605,,要出售嗎？
606,,能交換嗎？
607,,你需要嗎？
608,,你能製作嗎？
609,,你有嗎？
610,,需要什麼必要的素材？
611,,沒錢！
612,,我沒有那個道具。
613,,我沒什麼能給你的。
614,,給你這個。
615,,請。
616,,報酬：
617,,價格：
618,,發送物品
700,@,【組織】
701,,尋找同伴中。
702,,請集合。
703,,組隊怎麼樣？
704,,你是一個人嗎？
705,,有空位嗎？
706,,請邀請我。
707,,請讓我加入。
708,,誰是隊長？
709,,就一會兒也可以。
710,,我們小隊滿了。
711,,請幫個忙。
712,,小隊解散。
713,,暫時離開一下。
714,,希望組隊。
715,,輕銳小隊
716,,滿編小隊
717,,我還沒有適應。
718,,要補充隊員嗎？
800,@,【戰術】
801,,請跟上。
802,,我會跟上的。
803,,調查看看。
804,,我找到了！
805,,全力攻擊！
806,,稍微退後些。
807,,請留意仇恨值。
808,,先幹掉這個！
809,,請不要攻擊。
810,,拉住那隻怪！
811,,請使它無效化。
812,,治療！
813,,快加上！
814,,快跑！
815,,救命！
816,,停止！
817,,待命中。
818,,沒剩下了。
819,,沒有了。
820,,請節約一點。
821,,我會節約的。
822,,裝備的耐久度下降了。
823,,準備完畢！
824,,請標記怪物。
825,,用這個吧。
826,,休息一下吧。
827,,我去引敵人過來。
828,,我去吸引敵人。
829,,請等一下。
830,,在那邊集合吧。
831,,我們走吧。
832,,請到那邊去。
833,,我現在過去。
834,,馬上回來。
835,,請快點擲骰。
836,,弱點：
837,,注意：
838,,推薦：
839,,討伐順序：
840,,所需物品：
841,,請保持住敵人的仇恨。
842,,敵人正在靠近！
843,,請不要在意。
844,,請不要管那個。
845,,交換。
846,,換我來！
847,,我先上！
848,,我們慢點打。
849,,快做！
850,,方向：
851,,快迴避！
852,,請朝後。
853,,快去吃傷害。
854,,讓敵人離遠點。
855,,離遠點。
856,,離近點。
857,,帶走。
859,,快切斷！
860,,繼續維持！
861,,一起打倒吧！
862,,躲起來！
863,,搭乘了！
864,,請搭乘！
900,@,【職能】
901,,隊長
902,,管理員
903,,戰鬥菁英
904,,魔法導師
905,,大地使者
906,,能工巧匠
907,,防護職業
908,,近戰職業
909,,遠程職業
910,,治療職業
911,,強化職業
912,,魔法職業
913,,進攻職業
950,@,【位置】
951,,位置
952,,北
953,,南
954,,東
955,,西
956,,上
957,,下
958,,右
959,,左
960,,前面
961,,後面
962,,旁邊
963,,正面
964,,中央
965,,側面
966,,內側
967,,外側
968,,這邊
969,,遠處
970,,那邊
971,,再近一些
972,,再遠一些
973,,入口
974,,出口
975,,背面
976,,一點
977,,兩點
978,,三點
979,,四點
980,,五點
981,,六點
982,,七點
983,,八點
984,,九點
985,,十點
986,,十一點
987,,十二點
1000,@,【時間】
1001,,前天
1002,,昨天
1003,,今天
1004,,明天
1005,,後天
1006,,上週
1007,,這週
1008,,下週
1009,,上午
1010,,下午
1011,,早晨
1012,,中午
1013,,晚上
1014,,星期
1015,,星期日
1016,,星期一
1017,,星期二
1018,,星期三
1019,,星期四
1020,,星期五
1021,,星期六
1022,,假日
1023,,休息
1024,,長期
1025,,短期
1026,,日期
1027,,秒
1028,,分鐘
1029,,小時
1030,,月
1031,,年
1032,,1月
1033,,2月
1034,,3月
1035,,4月
1036,,5月
1037,,6月
1038,,7月
1039,,8月
1040,,9月
1041,,10月
1042,,11月
1043,,12月
1044,,上個月
1045,,這個月
1046,,下個月
1047,,去年
1048,,今年
1049,,明年
1050,,現在
1051,,馬上
1052,,任何時候
1053,,最初
1054,,最後
1055,,等待時間
1056,,剩餘時間
1057,,結束時間
1058,,第六星曆
1059,,第七靈災
1060,,第七星曆
1061,,之前
1062,,之後
1150,@,【移動方式】
1151,,行走
1152,,奔跑
1153,,跟隨
1154,,陸行鳥
1155,,專屬陸行鳥
1156,,租借陸行鳥
1157,,陸行鳥運輸
1158,,坐騎
1159,,傳送
1160,,返回
1161,,都市傳送網
1162,,飛空艇
1163,,返回點
1164,,定期船
1165,,飛行坐騎
1200,@,【設施】
1201,,乙太之光
1202,,城內乙太之晶
1203,,冒險者公會
1204,,公會
1205,,商店
1206,,陸行鳥欄
1207,,旅館
1208,,客房
1209,,休息區
1210,,公會理符發行處
1211,,通訊貝辦理處
1212,,市場布告板
1213,,僱員窗口
1214,,修理工
1215,,飛艇坪
1216,,郵差莫古力
1217,,碼頭
1218,,渡輪碼頭
1219,,搭乘點
1220,,黑渦軍令部
1221,,蛇巢司令部
1222,,恆輝作戰總部
1223,,冒險者住宅區
1224,,競技場接待處
1225,,怪物狩獵告示板
1226,,天氣預報員
1227,,美容師傳喚鈴
1228,,擴建區
1229,,管弦樂琴
1230,,木人
1231,,魔晶石師傅
1232,,公寓
1233,,投影台
1234,,交流簿
1235,,收藏櫃
1236,,旅行筆錄
1250,@,【大國防聯軍】
1251,,大國防聯軍
1252,,軍銜
1253,,軍需品
1254,,補給品
1255,,稀有品
1256,,黑渦團
1257,,雙蛇黨
1258,,恆輝隊
1270,@,【部隊】
1271,,部隊
1272,,署名
1273,,部隊公告
1274,,部隊儲物櫃
1275,,部隊隊徽
1276,,部隊特效
1277,,部隊合建
1278,,部隊工房
1279,,飛空艇探索
1280,,潛水艇探索
1300,@,【遊戲系統】
1301,,職業
1302,,轉職
1303,,特職
1304,,轉換特職
1305,,靈魂水晶
1306,,等級
1307,,經驗值
1308,,守護神
1309,,民族
1310,,部族
1311,,地區
1312,,兵裝
1313,,道具
1314,,套裝
1315,,休息獎勵
1316,,單人
1317,,小隊
1318,,坐騎
1319,,寵物
1320,,僱員
1321,,戰鬥
1322,,製作
1323,,採集
1324,,耐久度
1325,,精煉度
1326,,裝備適性
1327,,寶箱
1328,,目標
1329,,鎖定
1330,,焦點目標
1331,,目標標記
1332,,選單
1333,,地圖
1334,,服務台
1335,,截圖
1336,,返回標題畫面
1337,,退出遊戲
1338,,關閉
1339,,定型文
1340,,情感動作
1341,,成就
1342,,稱號
1343,,貨幣
1344,,金幣
1345,,交易
1346,,調查
1347,,自動跟隨
1348,,團隊
1349,,房屋
1350,,友好度
1351,,友好關係等級
1352,,最優隊員
1353,,亞拉戈神典石
1356,,投票驅逐
1357,,放棄任務投票
1358,,場景標記
1359,,地面目標
1360,,武具投影
1362,,美容師
1363,,僱員探險
1364,,魂晶
1365,,黃道武器
1366,,星光變石
1367,,魂靈
1368,,新星
1369,,同盟徽章
1370,,怪物通緝令
1371,,法外戰區
1372,,超越之力
1373,,飼養陸行鳥
1374,,天氣預報
1375,,亞拉戈詩學神典石
1376,,貢獻值
1377,,軍票
1378,,狼印戰績
1379,,天極
1380,,鎮魂
1381,,兵團徽章
1384,,隊長分配
1385,,僅限貪婪
1386,,通常分配
1387,,元靈武器
1389,,永結同心
1390,,物品品級
1391,,等級調整
1392,,天書奇談
1396,,解除限制
1397,,樂器演奏
1398,,時尚品鑒
1400,@,【戰鬥】
1401,,攻擊
1402,,技能
1403,,共通技能
1404,,特性
1405,,特職技能
1406,,額外技能
1407,,魔法
1408,,戰技
1409,,能力
1410,,詠唱時間
1411,,複唱時間
1412,,行動適性
1413,,連結
1414,,召喚獸
1415,,搭檔
1416,,仇恨
1417,,主動
1418,,被動
1419,,無法戰鬥
1420,,戰利品
1421,,分配
1422,,擲骰
1423,,抗性
1424,,習得
1425,,索敵
1426,,範圍
1427,,極限技
1428,,敵人
1429,,魔物
1430,,惡名菁英
1432,,連鎖獎勵
1433,,兵裝轉換獎勵
1434,,等級同步
1435,,對戰技能
1436,,範圍攻擊
1437,,前方範圍攻擊
1438,,後方範圍攻擊
1439,,全螢幕攻擊
1440,,前哨
1441,,莊園遺跡
1442,,據點
1443,,軍旗
1444,,佔領
1445,,中立化
1446,,戰術值
1447,,市場遺跡
1448,,太陽神殿
1449,,連擊
1450,,奮戰技
1451,,單體攻擊
1452,,弩炮
1453,,亞拉戈石文
1454,,利爪隊
1455,,尖牙隊
1456,,戰章
1458,,危急時刻
1462,,奮戰補給箱
1466,,奮戰道具包
1467,,補給箱
1468,,擊暈
1469,,擊倒
1470,,助攻
1471,,連續攻擊
1472,,突進攻擊
1473,,擊退
1474,,吸引
1475,,冰封的石文
1476,,情報值
1477,,狼心
1478,,狼心包
1479,,核心
1480,,魔導結界
1481,,防禦塔
1482,,機庫
1483,,青磷水
1484,,動力發生器
1485,,蒸汽加農炮
1486,,自走維京人偶
1487,,自走法師人偶
1488,,機動兵器
1489,,巡航驅逐者
1490,,壓迫者
1491,,殘暴正義號
1492,,職能技能
1494,,快捷發言
1496,,青磷引擎車
1497,,哥布林坦克
1498,,哥布林傭兵
1499,,戰略值
1500,@,【線上狀態】
1501,,線上
1502,,離開
1503,,忙碌
1504,,希望組隊
1505,,接受鑲嵌魔晶石請求
1506,,任務中
1507,,離線
1508,,隊員招募中
1509,,新人
1510,,指導者
1511,,戰鬥指導者
1512,,對戰指導者
1513,,製作採集指導者
1514,,角色扮演中
1515,,回歸者
1516,,過場劇情中
1521,,無垢的大地
1522,,契約
1523,,戰術水晶
1524,,水晶點
1525,,勝利之星
1526,,星極隊
1527,,靈極隊
1550,@,【社交】
1551,,聊天
1552,,悄悄話
1553,,說話
1554,,喊話
1555,,呼喊
1556,,好友名單
1557,,黑名單
1558,,玩家搜尋
1559,,通訊貝
1560,,莫古郵件
1562,,日記
1564,,論壇
1565,,排名
1566,,軍內排名
1567,,部隊排名
1568,,小隊
1569,,團隊
1570,,通訊貝
1571,,部隊
1572,,新人
1573,,戰隊
1574,,跨服通訊貝
1575,,跨服通訊貝
1576,,戰友列表
1577,,社區招募
1600,@,【採集與製作】
1601,,碎晶
1602,,水晶
1603,,晶簇
1604,,魔晶石
1605,,精製魔晶石
1606,,魔晶石工藝
1607,,市場
1608,,搜索道具
1609,,優質
1610,,珍稀
1611,,獨佔
1612,,素材
1613,,簡易製作
1614,,品質
1615,,高品質
1616,,最高品質
1617,,修理
1618,,修理品
1619,,染色
1620,,良材
1621,,採伐
1622,,割草
1623,,礦脈
1624,,採掘
1625,,碎石
1626,,釣魚
1627,,鑲嵌魔晶石
1628,,禁忌鑲嵌
1629,,栽培
1630,,培育
1631,,收穫
1632,,秘籍
1633,,分解
1634,,釣場之王
1635,,放生
1636,,未知的採集地點
1637,,收藏品
1638,,專家
1639,,護符
1640,,傳承錄
1642,,大地工票
1649,,巧手白票
1650,,大地白票
1651,,簡易採集
1652,,製作練習
1653,,蒼天街振興票
1654,,收藏價值
1655,,巧手紫票
1656,,大地紫票
1657,,刺魚
1658,,開拓採集
1659,,開拓製作
1660,,謝爾達萊青船幣
1661,,謝爾達萊綠島幣
1662,,大地使者職能技能
1663,,巧手橙票
1664,,大地橙票
1900,@,【蠻神與蠻族】
1901,,蠻神
1902,,伊弗利特
1903,,泰坦
1904,,迦樓羅
1905,,巴哈姆特
1906,,莫古爾·莫古十二世
1907,,蠻族
1908,,蜥蜴人
1909,,妖精
1910,,鳥人
1911,,地靈
1912,,魚人
1913,,利維亞桑
1914,,拉姆
1915,,希瓦
1916,,亞歷山大
1917,,羅波那
1918,,俾斯麥
1919,,骨頜族
1920,,瓦努族
1921,,哥布林
1922,,龍族
1923,,尼德霍格
1924,,薩菲洛特
1925,,索菲婭
1926,,祖爾宛
1927,,甲人族
1928,,阿難陀族
1929,,須佐之男
1930,,吉祥天女
1931,,神龍
1932,,歐米茄
1933,,白虎
1934,,月讀
1935,,莫古力
1936,,鯰魚精
1937,,不死鳥
1938,,奧丁
1939,,朱雀
1940,,青龍
1941,,緹坦妮雅
1942,,無瑕靈君
1943,,哈迪斯
1944,,矮人族
1945,,仙子族
1946,,恩莫族
1947,,奇塔利族
1948,,紅寶石神兵
1949,,光之戰士
1950,,綠寶石神兵
1951,,鑽石神兵
1952,,象魔族
1953,,悌陽象族
1954,,兔兔族
1955,,佐迪亞克
1956,,海德林
1957,,奧密克戎族
1958,,巴爾巴莉希婭
1959,,盧比坎特
1960,,高貝扎
1961,,澤羅姆斯
1962,,佩魯佩魯族
1963,,莫布林族
1964,,輝鱗族
1965,,尤卡巨人族
1966,,哈努族
1967,,豔翼蛇鳥
1968,,佐拉加
1969,,永恆女王
2000,@,【任務】
2001,,任務副本
2002,,任務
2003,,主線任務
2004,,支線任務
2005,,職業任務
2006,,特職任務
2007,,軍隊任務
2008,,危命任務
2009,,公會理符
2010,,理符任務
2011,,傭兵任務
2012,,採集任務
2013,,製作任務
2015,,軍隊理符
2017,,理符連接
2018,,理符受理限額
2019,,理符難度
2020,,公會令
2021,,迷宮
2022,,討伐戰
2023,,殲滅戰
2024,,強攻戰
2025,,大型任務
2026,,競技場
2027,,托托·拉克千獄
2028,,塔姆·塔拉墓園
2029,,銅鈴銅山
2030,,沙斯塔夏溶洞
2031,,黃金谷
2032,,靜語莊園
2033,,日影地修練所
2034,,布雷福洛克斯野營地
2035,,喀恩埋沒聖堂
2036,,放浪神古神殿
2037,,石衛塔
2038,,樵鳴洞
2039,,澤梅爾要塞
2040,,無限城古堡
2041,,帝國南方堡
2042,,天幕魔導城
2043,,完成集團戰訓練！
2044,,討伐彷徨死靈！
2045,,突破所有關門，討伐最深處的敵人！
2046,,捕獲金幣龜！
2047,,驅除劇毒妖花！
2048,,消滅惡徒團伙寄生蜂團！
2049,,討伐夢幻之布拉奇希奧！
2050,,擊潰哥布林炸彈軍團！
2051,,討伐汙染源頭魔界花！
2052,,討伐坑道中出現的妖異！
2053,,注意無敵的眷屬，討伐大型妖異！
2054,,討伐爆彈怪的女王！
2055,,殲滅特殊陣型的妖異！
2056,,制止三方混戰的巨人族，守住遺物！
2057,,伊弗利特討伐戰
2058,,泰坦討伐戰
2059,,迦樓羅討伐戰
2060,,伊弗利特殲滅戰
2061,,泰坦殲滅戰
2062,,迦樓羅殲滅戰
2063,,里塔提恩強攻戰
2064,,巴哈姆特大迷宮
2065,,狼獄水上競技場
2066,,伊弗利特殲殛戰
2067,,泰坦殲殛戰
2068,,迦樓羅殲殛戰
2069,,莫古力賢王殲滅戰
2070,,究極神兵破壞作戰
2071,,水晶塔
2072,,邂逅之章
2073,,古代人迷宮
2074,,解讀
2075,,困難模式
2076,,隨機任務
2077,,入侵之章
2078,,天狼星燈塔
2079,,莫古力賢王殲殛戰
2080,,利維亞桑殲滅戰
2081,,利維亞桑殲殛戰
2082,,死化奇美拉討伐戰
2083,,海德拉討伐戰
2084,,大橋上的決鬥
2085,,對戰
2086,,友好部族任務
2087,,友好部族日常任務
2088,,友好部族劇情任務
2089,,支線劇情任務
2090,,尋寶
2091,,編年史任務
2092,,季節活動
2093,,無限城市街古蹟
2094,,黃道文書
2095,,天球書卷
2096,,怪物狩獵
2097,,惡名菁英狩獵
2098,,拉姆殲滅戰
2099,,拉姆殲殛戰
2100,,希爾科斯塔
2101,,巴哈姆特零式大迷宮
2102,,加爾提諾平原
2103,,破艦島
2104,,紛爭前線
2106,,高難度
2108,,真源之章
2109,,希瓦殲滅戰
2110,,希瓦殲殛戰
2111,,披雪大冰壁
2112,,艾瑪吉娜盃鬥技大會決賽
2113,,供應任務
2114,,奧丁殲滅戰
2115,,暗之世界
2117,,周邊遺跡群（陣地戰）
2119,,密約之塔
2120,,無限城的死鬥
2121,,無影
2122,,虛無界
2123,,迦巴勒幻想圖書館
2124,,不獲島
2125,,伊修加德教皇廳
2126,,無限迴廊
2127,,暮衛塔
2128,,索姆阿爾靈峰
2129,,魔科學研究所
2130,,龍巢神殿
2131,,羅波那殲滅戰
2132,,羅波那殲殛戰
2133,,俾斯麥殲滅戰
2134,,俾斯麥殲殛戰
2135,,塵封秘岩（爭奪戰）
2137,,亞歷山大機神城
2138,,亞歷山大零式機神城
2139,,啟動之章
2140,,那布里亞勒斯討伐戰
2141,,皇都伊修加德保衛戰
2142,,圓桌騎士殲滅戰
2143,,神殿騎士團理符
2144,,聖茉夏娜植物園
2145,,瑪哈之影
2146,,魔航船虛無方舟
2147,,初學者學堂
2148,,顛倒塔
2149,,律動之章
2150,,薩菲洛特殲滅戰
2151,,薩菲洛特殲殛戰
2153,,群狼盛宴
2154,,木人殲滅戰
2155,,憶罪宮
2156,,禁忌城邦瑪哈
2157,,深層迷宮
2158,,死者宮殿
2159,,尼德霍格征龍戰
2160,,尼德霍格傳奇征龍戰
2161,,榮譽野（碎冰戰）
2163,,決鬥
2164,,塞爾法特爾
2165,,索菲婭殲滅戰
2166,,索菲婭殲殛戰
2167,,天動之章
2168,,巴埃薩長城
2169,,影之國
2170,,祖爾宛殲滅戰
2171,,祖爾宛殲殛戰
2172,,紫水宮
2173,,巴兒達木霸道
2174,,多瑪王城
2175,,帝國白山堡
2176,,須佐之男殲滅戰
2177,,須佐之男殲殛戰
2178,,吉祥天女殲滅戰
2179,,吉祥天女殲殛戰
2180,,神龍殲滅戰
2181,,歐米茄時空狹縫
2182,,歐米茄零式時空狹縫
2183,,德爾塔幻境
2184,,星導寺
2185,,斯卡拉遺跡
2186,,神龍夢幻殲滅戰
2187,,團隊任務
2188,,重返伊瓦利斯
2189,,失落之都拉巴納斯塔
2190,,巴哈姆特絕境戰
2191,,烈羽爭鋒
2192,,距骨研究所（機動戰）
2193,,獄之蓋
2194,,白虎鎮魂戰
2195,,白虎詩魂戰
2196,,西格瑪幻境
2197,,禁地優雷卡
2198,,常風之地
2200,,【坐騎】
2201,,【職業與特職】
2202,,【地名】
2203,,【民族】
2204,,【部族】
2205,,【守護神】
2206,,【共通技能】
2207,,【技能】
2208,,【製作技能】
2209,,【搭檔技能】
2210,,【召喚獸技能】
2211,,【天候】
2212,,【快捷指令】
2213,,【文字指令】
2214,,【對戰技能】
2215,,【召喚獸】
2216,,【寵物】
2217,,【召喚獸的外貌】
2218,,【對戰連擊技能】
2219,,【文理技能】
2220,,【青魔法】
2221,,【失傳技能】
2900,@,【職業量譜】
2901,,忠義量譜
2902,,忠義
2904,,鬥氣量譜
2905,,獸魂量譜
2906,,獸魂
2907,,龍血量譜
2908,,龍眼
2909,,戰歌量譜
2910,,詩心
2911,,百合花莖量譜
2912,,治療百合
2913,,元素量譜
2914,,靈極心
2915,,乙太超流量譜
2916,,龍神同調
2917,,同調量譜
2919,,異想量譜
2920,,異想乙太
2922,,忍氣量譜
2923,,忍氣
2926,,槍管熱度量譜
2927,,過熱
2928,,暗血量譜
2930,,奧秘量譜
2931,,雪月花量譜
2932,,閃
2933,,劍氣量譜
2934,,劍氣
2935,,平衡量譜
2936,,白魔元
2937,,黑魔元
2938,,暗黑量譜
2939,,血百合
2940,,機工量譜
2941,,電能量譜
2942,,晶壤量譜
2943,,舞步量譜
2944,,幻扇量譜
2946,,劍壓量譜
2947,,靈魂量值
2948,,夜遊魂量譜
2949,,均衡量譜
2950,,蛇膽量譜
2951,,象形拳量譜
2952,,魔元集量譜
2953,,伶俐量譜
2954,,尾聲量譜
2955,,靈魂之聲量譜
2956,,悖論量譜
2957,,蛇膽
2958,,蛇刺
2959,,暗技
2960,,通曉
2961,,劍壓
2963,,脈輪
2964,,鬥氣
2965,,魂衣
2966,,魂衣量譜
2967,,伶俐
2968,,虛無魂
2969,,夜遊魂
2970,,靈魂之聲
2971,,天龍眼
2972,,功力
2973,,風纏量譜
2974,,風纏
2975,,星極量譜
2976,,星極魂
2977,,蝰蛇量譜
2978,,飛蛇之魂
2979,,靈力量譜
2980,,靈力
2981,,畫布量譜
2982,,調色量譜
2983,,白色顏料
2984,,黑色顏料
3000,@,【金碟遊樂場】
3001,,陸行鳥競賽
3002,,競賽陸行鳥
3003,,新陸行鳥
3004,,退役陸行鳥
3005,,配種
3006,,羽力
3007,,血統等級
3008,,隨機賽道
3009,,荒野大道
3010,,恬靜小路
3011,,九宮幻卡
3012,,卡片
3013,,卡片類型
3014,,稀有度
3015,,對局
3016,,大賽
3017,,九宮幻卡大賽
3018,,積分
3019,,特殊規則
3020,,流行規則
3021,,對局規則
3022,,大賽規則
3023,,全明牌
3024,,三明牌
3025,,同數
3026,,不勝不休
3027,,加算
3028,,隨機
3029,,秩序
3030,,混亂
3031,,逆轉
3032,,王牌殺手
3033,,同類強化
3034,,同類弱化
3035,,交換
3036,,天選
3037,,卡組
3038,,希望規則：
3039,,機遇任務
3040,,仙人彩
3041,,仙人仙彩
3042,,仙人微彩
3043,,中選號碼
3044,,萌寵之王
3045,,設施特效
3046,,奧秘核石
3047,,萌寵之門
3048,,防禦盾
3049,,探索眼
3050,,動物
3051,,玩偶
3052,,機件
3053,,特殊技
3054,,陷阱
3055,,噴風中的倖存者
3056,,小雛鳥的營救者
3060,,太陽海岸
3061,,魔物
3062,,虛景跳跳樂大挑戰
3063,,空軍裝甲駕駛員
3064,,多瑪方城戰
3065,,快刀斬魔
3300,@,【狀態變化】
3301,,麻痺
3302,,沉默
3303,,眩暈
3304,,睡眠
3305,,加重
3306,,石化
3307,,魅惑
3308,,吸收
3309,,拘束
3310,,變身
3311,,中毒
3313,,選拔
3314,,官方錦標賽
3500,,
3501,,
3502,,
3503,,
3504,,內圈
3505,,外圈
3506,,順時針轉
3507,,逆時針轉
3508,,攻擊姿態
3509,,防禦姿態
3510,,預兆
3511,,視線
3512,,圓形
3513,,扇形
3514,,對角線
3515,,直線
3516,,環形
3517,,線
3518,,球
3519,,地面
3520,,牆壁
3521,,柱子
3522,,岩石
3523,,炎
3524,,水
3525,,冰
3526,,
3527,,爆炸
3528,,同時
3529,,交替
3531,,合體
3535,,集合
3536,,散開
3540,,分攤傷害
3541,,反射傷害
3542,,持續傷害
3543,,模式變更
3544,,階段
3545,,積累型強化
3546,,積累型弱化
3547,,隨機目標
3548,,距離變化傷害
3600,@,【深層迷宮】
3601,,傳送石塚
3602,,再生石塚
3603,,魔陶器：咒印解除
3604,,魔陶器：全景
3605,,魔陶器：強化自身
3606,,魔陶器：強化防禦
3607,,魔陶器：寶箱增加
3608,,魔陶器：減少敵人
3609,,魔陶器：改變敵人
3610,,魔陶器：解咒
3611,,魔陶器：運氣上升
3612,,魔陶器：形態變化
3613,,魔陶器：魔法效果解除
3614,,魔陶器：曼提克化
3615,,魔陶器：夢魔化
3616,,魔陶器：感知寶藏
3617,,魔陶器：重生
3618,,魔陶器：基路伯化
3619,,魔陶器：弱化敵人
3620,,魔陶器：隱形
3621,,魔陶器：石化敵人
3622,,伊弗利特魔石
3623,,泰坦魔石
3624,,迦樓羅魔石
3625,,奧丁魔石
3626,,傳送燈籠
3627,,再生燈籠
3628,,再生裝置
3629,,傳送裝置
3630,,烏內亞靈複製體
3631,,多加亞靈複製體
3632,,洋蔥劍士亞靈複製體
3633,,魔科學器：緩速
3634,,魔科學器：大漩渦
3635,,魔科學器：恐慌裝甲化
3636,,魔科學器：咒印解除
3637,,魔科學器：全景
3638,,魔科學器：強化自身
3639,,魔科學器：強化防禦
3640,,魔科學器：寶箱增加
3641,,魔科學器：減少敵人
3642,,魔科學器：改變敵人
3643,,魔科學器：解咒
3644,,魔科學器：運氣上升
3645,,魔科學器：形態變化
3646,,魔科學器：魔法效果解除
3647,,魔科學器：感知寶藏
3648,,魔科學器：重生
4000,,魔素板
4001,,魔素融合器
4002,,魔素石
4003,,屬性值
4004,,元素等級
4005,,文理碎晶
4007,,文理融合器
4008,,文理技能
4009,,禁地兵裝
4011,,自定賽
4012,,金碟幣
4013,,探險幣
4014,,老主顧交易
4017,,重建伊修加德
4019,,出海垂釣
4020,,天鋼工具
4021,,幻巧拼圖
4022,,失傳技能
4023,,失傳技能庫
4024,,失傳技能保管箱
4025,,失傳碎晶
4026,,戰果
4027,,義軍等級
4028,,自由探索
4030,,博茲雅晶簇
4031,,時尚配飾
4032,,義軍武器
4033,,博茲雅搜尋器
4034,,慶典
4037,,隨身見聞錄
4038,,戰利水晶
4039,,肖像
4040,,冒險者銘牌
4041,,開拓無人島
4042,,亞拉戈因果神典石
4043,,曼德維爾武器
4044,,莫雯卓越工具
4045,,亞拉戈神曲神典石
4046,,亞拉戈美學神典石
4047,,亞拉戈天道神典石
5000,,大型任務
5001,,每日挑戰
5002,,岩燕廟
5003,,封閉聖塔黎鐸拉納大燈塔
5004,,月讀殲滅戰
5005,,月讀幽夜殲滅戰
5006,,究極神兵絕境戰
5007,,天之御柱
